API,class,stress,level,initial_API,initial_deg,stressed_API_true,stressed_deg_true,stressed_API_meas,stressed_deg_meas
Run_3414,peptide,photolysis,high,99.05,0.65,70.83,28.86,70.46,28.88
Run_3415,small_nonvolatile,oxidation,low,100.02,0.41,96.69,3.74,96.31,3.31
Run_3416,small_volatile,thermal,low,99.79,0.94,95.44,4.68,95.35,5.00
Run_3417,small_volatile,oxidation,mid,100.63,0.82,90.57,10.87,90.80,7.71
Run_3418,peptide,photolysis,high,99.56,0.36,56.77,43.15,56.47,42.84
Run_3419,peptide,base,mid,100.32,0.61,93.87,7.06,94.21,7.40
Run_3420,small_nonvolatile,thermal,mid,100.47,0.88,83.86,17.50,82.90,17.91
Run_3421,small_nonvolatile,base,high,99.78,0.92,62.04,38.66,61.14,38.68
Run_3422,small_volatile,photolysis,low,100.20,0.61,95.38,5.42,95.34,4.85
Run_3423,peptide,photolysis,low,99.93,0.39,95.84,4.48,96.03,5.26
Run_3424,small_nonvolatile,thermal,mid,100.58,0.85,86.99,14.44,87.12,15.71
Run_3425,small_nonvolatile,photolysis,high,99.72,0.51,79.80,20.43,79.73,19.68
Run_3426,small_volatile,photolysis,low,100.05,0.46,98.63,1.89,97.90,2.53
Run_3427,small_nonvolatile,base,mid,98.79,0.70,93.46,6.03,94.57,6.93
Run_3428,small_nonvolatile,oxidation,high,100.53,0.88,67.60,33.81,68.20,34.55
Run_3429,small_nonvolatile,base,low,100.80,0.76,97.55,4.01,98.17,4.54
Run_3430,small_nonvolatile,base,high,100.60,0.96,68.89,32.67,68.98,32.98
Run_3431,small_volatile,thermal,high,100.31,0.49,65.75,32.90,66.17,33.24
Run_3432,small_volatile,oxidation,mid,100.48,0.54,87.45,13.57,87.18,12.23
Run_3433,small_nonvolatile,thermal,high,100.38,0.30,76.92,23.76,76.96,23.66
Run_3434,peptide,base,mid,99.75,0.11,90.93,8.92,91.21,9.39
Run_3435,small_volatile,acid,high,100.18,0.13,75.27,21.07,75.24,21.25
Run_3436,small_nonvolatile,base,low,100.63,0.26,99.46,1.43,99.83,1.57
Run_3437,small_volatile,acid,low,100.12,0.49,98.80,1.61,98.99,1.14
Run_3438,peptide,acid,mid,100.11,0.71,93.41,7.42,93.09,8.24
Run_3439,small_volatile,base,low,99.78,0.96,95.65,5.10,95.73,4.29
Run_3440,peptide,thermal,high,99.99,0.45,62.41,38.03,63.50,38.19
Run_3441,peptide,photolysis,low,100.15,0.83,98.27,2.71,97.85,2.08
Run_3442,small_volatile,oxidation,mid,99.59,0.84,78.80,21.63,78.36,22.01
Run_3443,small_nonvolatile,oxidation,mid,100.18,0.24,94.39,6.03,94.87,6.48
Run_3444,peptide,base,mid,100.00,0.89,87.68,13.20,87.87,12.80
Run_3445,peptide,acid,low,99.60,0.72,98.36,1.97,98.06,2.18
Run_3446,small_nonvolatile,acid,high,100.55,0.11,54.66,46.00,54.71,46.18
Run_3447,small_nonvolatile,acid,low,99.23,0.24,95.03,4.45,94.78,3.33
Run_3448,small_volatile,photolysis,high,100.17,0.65,68.39,32.43,68.15,32.38
Run_3449,peptide,base,high,100.48,0.25,76.30,24.44,76.47,23.83
Run_3450,small_volatile,acid,low,99.18,0.76,94.66,5.28,95.00,5.60
Run_3451,small_volatile,oxidation,high,100.16,0.17,56.41,38.42,56.09,39.36
Run_3452,small_volatile,base,low,99.91,0.35,96.95,3.32,97.33,3.18
Run_3453,small_nonvolatile,oxidation,mid,100.40,0.61,92.97,8.04,92.91,8.76
Run_3454,small_volatile,base,low,99.43,0.80,95.47,4.76,95.36,4.45
Run_3455,peptide,thermal,mid,100.10,0.42,84.28,16.25,84.58,17.06
Run_3456,peptide,acid,low,99.79,0.23,97.24,2.78,98.04,2.33
Run_3457,small_volatile,acid,low,99.98,1.00,94.72,6.26,95.29,5.49
Run_3458,small_nonvolatile,photolysis,low,100.32,0.78,96.94,4.16,96.77,4.19
Run_3459,small_volatile,acid,mid,99.99,0.26,94.67,5.58,94.34,3.86
Run_3460,small_nonvolatile,oxidation,mid,99.93,0.84,91.05,9.72,91.05,10.16
Run_3461,peptide,acid,high,99.41,0.77,69.12,31.06,69.90,30.94
Run_3462,small_volatile,photolysis,low,101.97,0.20,99.46,2.51,98.46,2.19
Run_3463,peptide,base,high,100.43,0.66,53.49,47.60,52.99,47.28
Run_3464,small_volatile,oxidation,high,99.34,0.90,65.70,34.55,65.92,34.32
Run_3465,small_volatile,thermal,high,100.34,0.33,73.00,27.67,72.86,27.22
Run_3466,small_volatile,photolysis,high,100.41,0.42,77.40,19.73,78.11,20.28
Run_3467,peptide,oxidation,low,99.73,0.45,97.45,2.73,97.20,2.98
Run_3468,small_volatile,acid,low,100.87,0.97,97.18,4.66,97.07,5.06
Run_3469,small_volatile,thermal,mid,100.67,0.73,85.06,16.34,84.53,16.09
Run_3470,small_volatile,photolysis,high,99.55,0.20,62.90,36.85,62.88,36.96
Run_3471,small_volatile,base,high,99.87,0.15,79.14,20.87,79.64,21.38
Run_3472,peptide,photolysis,low,100.46,0.68,96.34,4.81,96.76,4.83
Run_3473,small_nonvolatile,base,low,99.85,0.20,96.89,3.16,97.80,3.35
Run_3474,peptide,photolysis,low,99.25,0.30,96.46,3.09,96.36,3.35
Run_3475,small_nonvolatile,base,high,99.51,0.75,72.63,27.63,72.54,28.04
Run_3476,peptide,acid,mid,99.38,0.92,85.11,15.20,84.12,15.52
Run_3477,peptide,photolysis,low,99.60,0.53,97.50,2.64,96.94,2.87
Run_3478,small_volatile,acid,low,99.50,0.56,97.67,2.39,97.68,2.92
Run_3479,small_nonvolatile,acid,low,100.23,0.98,98.27,2.94,97.88,3.00
Run_3480,peptide,acid,mid,100.13,0.54,86.40,14.27,86.84,14.36
Run_3481,small_nonvolatile,thermal,high,100.75,0.93,62.78,38.90,62.78,39.09
Run_3482,small_volatile,thermal,mid,100.09,0.47,93.16,6.53,93.14,4.57
Run_3483,peptide,oxidation,high,100.10,0.74,67.69,33.15,67.52,33.04
Run_3484,small_volatile,acid,high,100.40,0.38,60.89,37.27,60.63,37.23
Run_3485,peptide,thermal,low,99.24,0.93,95.93,4.23,95.85,5.11
Run_3486,small_nonvolatile,base,low,99.27,0.34,97.40,2.22,97.63,1.93
Run_3487,peptide,oxidation,high,99.65,0.59,46.22,54.02,46.15,53.78
Run_3488,small_nonvolatile,photolysis,high,100.08,0.64,76.73,23.99,77.23,24.37
Run_3489,small_volatile,oxidation,low,100.58,0.66,96.58,3.78,96.57,3.43
Run_3490,peptide,base,high,99.69,0.35,56.24,43.80,55.64,42.97
Run_3491,peptide,oxidation,high,99.71,0.59,57.00,43.30,57.67,43.14
Run_3492,peptide,photolysis,low,100.22,0.64,96.10,4.76,97.26,5.07
Run_3493,peptide,thermal,mid,99.83,0.56,86.68,13.70,86.69,13.75
Run_3494,small_nonvolatile,base,high,98.63,0.18,50.43,48.38,50.80,48.68
Run_3495,peptide,oxidation,low,100.12,0.24,97.33,3.04,96.60,3.31
Run_3496,small_nonvolatile,thermal,mid,99.60,0.89,84.60,15.89,84.35,16.15
Run_3497,small_nonvolatile,photolysis,mid,100.25,0.32,83.42,17.15,83.40,17.90
Run_3498,small_volatile,oxidation,mid,100.46,0.69,85.00,13.49,84.71,13.08
Run_3499,small_volatile,acid,high,99.96,0.27,64.02,29.16,63.81,28.67
Run_3500,small_volatile,acid,mid,99.52,0.68,84.42,15.78,82.95,16.30
Run_3501,peptide,oxidation,mid,100.36,0.87,94.85,6.38,94.15,6.01
Run_3502,peptide,thermal,high,100.16,0.25,79.16,21.25,78.49,20.83
Run_3503,small_nonvolatile,oxidation,mid,99.36,0.40,92.65,7.11,92.59,6.39
Run_3504,small_volatile,thermal,high,99.65,0.37,60.67,39.34,59.90,39.28
Run_3505,small_nonvolatile,oxidation,mid,100.13,0.78,84.25,16.67,83.59,16.39
Run_3506,small_volatile,thermal,high,99.61,0.14,58.61,41.15,58.70,41.48
Run_3507,peptide,acid,high,99.82,0.27,58.10,41.98,58.32,41.73
Run_3508,small_volatile,thermal,mid,99.34,0.38,83.50,13.34,84.71,9.59
Run_3509,small_nonvolatile,acid,high,100.30,0.17,56.79,43.69,57.58,43.96
Run_3510,small_volatile,base,high,99.89,0.66,78.32,22.24,78.18,22.50
Run_3511,small_nonvolatile,thermal,low,99.74,0.67,97.34,3.07,96.72,3.31
Run_3512,small_nonvolatile,acid,mid,100.45,0.65,86.39,14.71,86.82,14.24
Run_3513,small_nonvolatile,photolysis,high,100.08,0.22,52.99,47.31,53.26,47.07
Run_3514,small_volatile,thermal,low,100.74,0.60,96.40,4.95,96.58,5.24
Run_3515,small_volatile,acid,high,100.35,0.98,75.69,25.64,75.57,26.22
Run_3516,small_nonvolatile,thermal,low,100.01,0.27,96.82,3.46,97.13,3.88
Run_3517,peptide,acid,low,99.85,0.38,97.75,2.49,98.29,3.11
Run_3518,small_nonvolatile,acid,high,100.24,0.73,66.21,34.76,65.23,34.55
Run_3519,small_volatile,photolysis,low,99.22,0.75,94.20,5.77,93.65,6.63
Run_3520,small_volatile,oxidation,mid,99.82,0.52,88.92,11.42,89.18,7.32
Run_3521,small_volatile,oxidation,high,99.79,0.58,64.35,36.02,64.30,36.15
Run_3522,peptide,thermal,low,100.65,0.92,97.18,4.39,97.10,4.60
Run_3523,small_volatile,acid,low,100.03,0.30,97.32,3.01,96.33,2.15
Run_3524,small_volatile,acid,mid,98.89,0.54,82.32,13.98,82.35,14.13
Run_3525,peptide,acid,low,99.21,0.96,97.74,2.43,97.18,2.05
Run_3526,small_volatile,base,mid,100.31,0.49,87.60,13.20,86.65,13.88
Run_3527,small_volatile,oxidation,low,99.96,0.97,97.56,3.37,97.70,3.64
Run_3528,peptide,oxidation,high,100.55,0.77,69.42,31.90,70.12,32.20
Run_3529,peptide,base,high,99.81,0.21,49.82,50.20,50.18,50.17
Run_3530,small_volatile,base,high,99.52,0.40,53.27,46.64,53.99,47.02
Run_3531,small_nonvolatile,oxidation,mid,100.64,0.63,79.25,22.03,78.91,21.00
Run_3532,peptide,acid,mid,100.54,0.73,84.26,17.01,83.69,16.54
Run_3533,small_nonvolatile,photolysis,mid,100.16,0.16,83.52,16.80,84.09,17.03
Run_3534,small_volatile,oxidation,high,100.27,0.16,60.38,34.08,60.81,34.91
Run_3535,small_nonvolatile,acid,mid,100.31,0.19,82.99,17.51,83.84,17.03
Run_3536,small_nonvolatile,photolysis,mid,99.45,0.66,82.40,17.71,83.03,18.04
Run_3537,peptide,base,high,99.25,0.24,55.60,43.89,55.24,43.65
Run_3538,small_nonvolatile,photolysis,mid,99.60,0.33,91.36,8.56,91.19,8.76
Run_3539,peptide,photolysis,high,99.39,0.90,70.97,29.32,71.05,28.85
Run_3540,small_volatile,photolysis,mid,98.77,0.92,78.33,21.36,78.44,20.19
Run_3541,small_nonvolatile,base,high,100.06,0.35,79.33,21.09,78.14,21.41
Run_3542,small_nonvolatile,photolysis,high,100.01,0.46,72.95,27.52,72.82,26.81
Run_3543,peptide,photolysis,mid,100.75,0.90,86.33,15.32,86.65,16.26
Run_3544,peptide,base,high,100.90,0.90,57.72,44.09,57.17,44.91
Run_3545,small_nonvolatile,oxidation,high,100.63,0.47,67.81,33.29,68.23,32.69
Run_3546,small_nonvolatile,acid,high,100.66,0.95,60.47,41.14,60.94,41.52
Run_3547,small_nonvolatile,oxidation,mid,99.66,0.64,89.39,10.91,89.98,10.81
Run_3548,small_volatile,photolysis,mid,99.82,0.91,81.65,16.65,81.05,16.72
Run_3549,peptide,photolysis,mid,100.03,0.88,90.16,10.75,89.88,7.10
Run_3550,small_volatile,oxidation,mid,99.36,0.63,91.15,8.84,91.32,8.37
Run_3551,small_volatile,oxidation,mid,100.92,0.18,92.66,8.43,93.42,9.06
Run_3552,small_nonvolatile,acid,low,100.22,0.42,96.49,4.16,96.45,4.13
Run_3553,small_nonvolatile,acid,low,100.86,0.81,97.82,3.85,97.49,4.20
Run_3554,peptide,thermal,low,99.86,0.81,98.70,1.98,98.34,2.03
Run_3555,small_volatile,photolysis,low,99.60,0.54,97.88,2.26,98.25,2.56
Run_3556,small_nonvolatile,oxidation,low,100.48,0.58,95.39,5.67,94.71,5.87
Run_3557,peptide,oxidation,low,99.11,0.77,97.87,2.00,98.34,1.96
Run_3558,small_volatile,oxidation,low,100.84,0.43,99.48,1.79,99.47,1.63
Run_3559,peptide,acid,high,100.45,0.58,67.53,33.50,67.83,33.38
Run_3560,peptide,oxidation,high,100.94,0.11,55.51,45.54,55.46,45.99
Run_3561,small_nonvolatile,oxidation,high,99.24,0.53,70.53,29.24,71.39,29.91
Run_3562,small_nonvolatile,oxidation,mid,100.39,0.99,89.59,11.79,89.66,8.81
Run_3563,peptide,thermal,mid,99.49,0.76,88.63,11.62,87.91,10.43
Run_3564,peptide,thermal,low,99.64,0.18,97.99,1.83,97.64,2.21
Run_3565,peptide,thermal,high,98.91,0.25,73.14,26.02,73.96,25.57
Run_3566,small_nonvolatile,photolysis,low,99.61,0.75,97.90,2.46,98.04,2.34
Run_3567,peptide,thermal,high,100.59,0.47,57.39,43.66,58.30,43.67
Run_3568,small_volatile,base,mid,100.08,0.11,85.80,12.62,85.76,12.48
Run_3569,peptide,photolysis,mid,99.91,0.16,88.35,11.73,88.17,11.95
Run_3570,small_nonvolatile,thermal,high,99.33,0.13,60.30,39.17,59.84,38.97
Run_3571,small_volatile,oxidation,low,99.17,0.40,96.49,3.07,96.53,2.72
Run_3572,small_volatile,photolysis,high,99.51,0.45,66.26,33.70,66.06,34.51
Run_3573,small_volatile,acid,high,99.55,0.93,74.07,26.41,73.79,26.14
Run_3574,peptide,thermal,mid,100.30,0.19,85.96,14.53,86.80,14.55
Run_3575,small_nonvolatile,base,low,100.35,0.85,95.55,5.66,96.08,5.20
Run_3576,small_volatile,oxidation,low,100.50,0.42,99.01,1.81,99.95,1.02
Run_3577,small_volatile,photolysis,high,100.03,0.59,71.84,28.79,71.78,28.50
Run_3578,peptide,thermal,mid,100.30,0.92,90.42,10.80,90.16,11.35
Run_3579,peptide,oxidation,high,100.65,0.17,76.94,23.88,77.05,22.67
Run_3580,small_nonvolatile,base,low,99.59,0.92,97.74,2.77,97.72,1.78
Run_3581,small_volatile,base,low,100.18,0.92,98.16,2.55,98.94,2.75
Run_3582,small_volatile,acid,high,100.11,0.53,71.88,26.22,71.41,26.89
Run_3583,small_nonvolatile,thermal,low,100.17,0.42,97.87,2.73,97.63,2.48
Run_3584,peptide,photolysis,mid,100.66,0.30,80.99,19.97,81.20,19.46
Run_3585,small_nonvolatile,base,low,100.21,0.67,95.59,5.29,95.58,5.50
Run_3586,small_nonvolatile,base,low,100.92,0.39,96.71,4.60,96.34,4.88
Run_3587,peptide,base,high,100.87,0.13,66.17,34.83,65.84,35.49
Run_3588,small_nonvolatile,base,low,99.27,0.57,97.32,2.51,97.48,3.05
Run_3589,small_volatile,acid,mid,99.87,0.25,81.82,18.29,82.17,18.57
Run_3590,small_volatile,photolysis,mid,100.78,0.40,86.99,14.19,86.03,14.10
Run_3591,peptide,photolysis,mid,100.48,0.80,88.37,12.91,87.25,12.65
Run_3592,small_nonvolatile,oxidation,low,100.73,0.71,99.67,1.76,99.96,2.43
Run_3593,small_nonvolatile,acid,low,100.68,0.38,98.15,2.91,98.38,2.24
Run_3594,peptide,base,low,99.87,0.92,98.55,2.24,98.07,1.70
Run_3595,small_nonvolatile,thermal,mid,99.74,0.65,87.44,12.95,87.07,13.01
Run_3596,small_nonvolatile,photolysis,mid,99.84,0.20,85.29,14.76,85.08,14.50
Run_3597,peptide,base,mid,100.87,0.26,87.21,13.92,86.97,14.34
Run_3598,small_volatile,base,low,99.99,0.19,98.65,1.53,98.27,0.97
Run_3599,small_nonvolatile,acid,low,99.62,0.84,94.96,5.51,94.99,5.91
Run_3600,peptide,base,low,98.28,0.54,96.54,2.29,96.58,1.82
Run_3601,small_volatile,base,mid,100.75,0.71,85.81,15.65,85.23,15.44
Run_3602,peptide,base,low,99.67,0.49,96.55,3.61,96.10,3.94
Run_3603,small_volatile,base,high,99.42,0.10,66.27,33.25,67.22,33.17
Run_3604,small_nonvolatile,oxidation,mid,100.12,0.82,82.91,18.04,82.79,17.93
Run_3605,peptide,acid,mid,100.70,0.91,88.37,13.25,88.69,12.60
Run_3606,small_nonvolatile,thermal,high,100.23,0.77,53.36,47.64,53.20,48.51
Run_3607,peptide,photolysis,low,99.68,0.16,96.38,3.47,95.85,2.65
Run_3608,peptide,acid,mid,100.04,0.83,86.78,14.10,86.34,13.79
Run_3609,small_nonvolatile,base,low,100.52,0.35,96.79,4.08,96.61,4.95
Run_3610,small_nonvolatile,oxidation,mid,100.54,0.80,80.87,20.46,80.57,14.43
Run_3611,peptide,base,high,100.04,0.92,61.01,39.95,61.54,39.63
Run_3612,small_nonvolatile,thermal,mid,99.69,0.97,83.96,16.70,83.25,17.18
Run_3613,small_volatile,acid,high,100.14,0.30,61.54,38.90,61.24,38.74
Run_3614,peptide,acid,high,99.61,0.30,61.01,38.91,61.05,38.79
Run_3615,small_volatile,base,high,99.77,0.97,76.80,23.94,76.27,23.48
Run_3616,small_nonvolatile,oxidation,high,100.01,0.92,75.96,24.97,76.25,24.52
Run_3617,peptide,thermal,high,99.79,0.53,64.10,36.23,63.31,36.50
Run_3618,small_nonvolatile,photolysis,high,100.15,0.14,69.15,31.15,69.01,31.36
Run_3619,peptide,oxidation,mid,99.23,0.41,89.76,9.88,89.50,10.54
Run_3620,small_nonvolatile,thermal,high,100.29,0.71,68.57,32.43,68.87,32.62
Run_3621,small_nonvolatile,acid,low,99.21,0.98,97.21,2.98,97.68,2.83
Run_3622,small_nonvolatile,base,low,100.19,0.95,96.45,4.69,96.72,5.15
Run_3623,small_volatile,oxidation,low,98.93,0.97,97.13,2.78,96.96,2.89
Run_3624,small_nonvolatile,base,low,100.30,0.48,96.68,4.10,96.83,4.11
Run_3625,small_nonvolatile,oxidation,mid,99.97,0.35,88.19,12.13,88.34,12.18
Run_3626,small_volatile,oxidation,high,99.45,0.79,69.43,29.19,70.37,30.11
Run_3627,peptide,oxidation,low,100.09,0.81,98.84,2.07,98.93,2.29
Run_3628,peptide,thermal,mid,99.60,0.21,83.88,15.93,83.82,16.09
Run_3629,small_volatile,oxidation,mid,100.36,1.00,83.65,17.71,83.45,17.42
Run_3630,small_nonvolatile,base,low,99.86,0.51,95.47,4.90,95.76,5.13
Run_3631,small_nonvolatile,oxidation,mid,100.45,0.41,95.57,5.29,95.06,5.24
Run_3632,small_volatile,photolysis,mid,100.56,0.62,91.51,7.99,91.11,8.54
Run_3633,peptide,thermal,low,100.78,0.55,97.34,4.00,97.36,4.16
Run_3634,small_volatile,oxidation,high,100.10,0.92,73.98,27.05,73.31,27.01
Run_3635,peptide,base,high,100.25,0.71,65.60,35.37,65.26,35.16
Run_3636,small_volatile,photolysis,low,100.10,0.97,96.37,4.32,96.49,4.11
Run_3637,small_nonvolatile,acid,low,99.11,0.78,96.64,3.24,96.31,3.64
Run_3638,peptide,thermal,low,99.62,0.97,97.19,3.40,97.38,3.58
Run_3639,peptide,oxidation,high,98.81,0.87,51.92,47.76,52.12,48.04
Run_3640,small_nonvolatile,thermal,high,99.82,0.33,66.25,33.91,65.15,34.45
Run_3641,peptide,acid,high,99.51,0.45,58.04,41.93,58.33,42.36
Run_3642,peptide,acid,high,100.78,0.53,76.18,25.13,75.97,25.09
Run_3643,peptide,base,high,100.37,0.50,67.26,33.61,67.48,34.05
Run_3644,small_volatile,photolysis,mid,100.35,0.45,82.49,18.32,82.75,18.07
Run_3645,small_nonvolatile,oxidation,low,99.32,0.39,97.78,1.94,97.36,1.77
Run_3646,peptide,photolysis,high,99.65,0.45,60.92,39.19,61.80,40.11
Run_3647,peptide,oxidation,mid,99.83,0.24,92.00,8.07,91.86,7.50
Run_3648,small_volatile,base,mid,99.97,0.21,87.40,12.77,87.02,12.62
Run_3649,peptide,thermal,mid,100.48,0.54,84.83,16.19,84.68,16.22
Run_3650,peptide,acid,mid,100.11,0.49,90.42,10.18,90.98,10.60
Run_3651,peptide,photolysis,high,99.64,0.54,69.49,30.69,69.49,31.10
Run_3652,small_volatile,acid,mid,100.98,0.67,93.16,8.49,92.56,8.83
Run_3653,small_volatile,base,high,100.43,0.40,52.52,48.31,52.56,48.96
Run_3654,small_nonvolatile,thermal,mid,101.62,0.61,85.59,16.63,85.45,16.26
Run_3655,peptide,oxidation,mid,99.61,0.32,94.45,5.47,93.97,5.61
Run_3656,peptide,base,low,100.07,0.74,98.26,2.55,98.67,1.78
Run_3657,peptide,oxidation,high,100.33,0.60,72.26,28.67,72.38,28.35
Run_3658,peptide,oxidation,high,100.81,0.31,56.05,45.07,56.57,44.89
Run_3659,small_nonvolatile,thermal,high,99.84,0.70,55.89,44.65,56.36,44.18
Run_3660,small_volatile,base,low,100.99,0.33,98.28,2.60,98.50,3.79
Run_3661,small_volatile,photolysis,high,99.45,0.19,67.75,26.78,67.19,26.18
Run_3662,peptide,base,low,99.80,0.52,96.51,3.81,96.32,3.50
Run_3663,small_volatile,oxidation,mid,100.47,0.11,92.88,7.17,93.50,4.65
Run_3664,peptide,thermal,high,100.54,0.12,78.62,22.04,79.07,22.29
Run_3665,small_nonvolatile,acid,low,100.44,0.92,95.23,6.14,95.84,5.68
Run_3666,small_nonvolatile,oxidation,high,100.05,0.35,70.91,29.49,71.18,29.48
Run_3667,small_nonvolatile,acid,high,99.42,0.16,53.82,45.77,53.00,45.44
Run_3668,small_volatile,photolysis,low,99.36,0.92,97.60,2.68,97.35,2.66
Run_3669,small_volatile,acid,high,99.36,0.21,60.10,33.74,59.64,33.71
Run_3670,peptide,oxidation,mid,100.09,0.31,83.81,16.59,84.50,17.20
Run_3671,small_volatile,base,low,100.00,0.27,97.78,2.50,97.41,1.88
Run_3672,small_nonvolatile,photolysis,mid,100.01,0.34,93.05,7.30,93.58,7.88
Run_3673,peptide,acid,low,100.23,0.14,99.00,1.37,98.83,0.69
Run_3674,small_nonvolatile,thermal,mid,100.07,0.97,88.82,12.22,87.70,12.01
Run_3675,small_volatile,oxidation,high,100.18,0.66,60.76,40.07,60.37,39.92
Run_3676,small_nonvolatile,oxidation,low,100.74,0.43,98.42,2.75,98.60,3.45
Run_3677,small_volatile,acid,mid,100.16,0.73,94.88,6.00,94.41,7.15
Run_3678,peptide,oxidation,mid,99.58,0.30,93.10,6.78,92.83,7.08
Run_3679,small_nonvolatile,acid,mid,100.89,0.70,92.13,9.46,92.48,9.09
Run_3680,peptide,thermal,mid,99.00,0.50,86.05,13.45,86.45,13.74
Run_3681,small_nonvolatile,photolysis,low,100.22,0.56,98.01,2.77,98.41,3.21
Run_3682,peptide,photolysis,mid,100.07,0.44,89.51,11.00,88.80,7.69
Run_3683,small_volatile,base,mid,100.09,0.99,85.08,14.25,84.38,14.69
Run_3684,peptide,thermal,high,99.93,0.90,77.66,23.16,77.92,22.63
Run_3685,small_volatile,acid,high,100.40,0.51,66.22,32.38,66.01,32.63
Run_3686,small_nonvolatile,acid,mid,99.24,0.55,86.18,13.62,86.31,13.85
Run_3687,small_volatile,acid,low,100.30,0.14,97.85,2.44,97.84,2.66
Run_3688,small_volatile,base,low,99.93,0.36,97.26,3.03,96.96,2.61
Run_3689,peptide,thermal,mid,99.90,0.32,85.91,14.31,85.29,9.76
Run_3690,small_nonvolatile,base,high,99.78,0.20,61.72,38.26,61.94,38.13
Run_3691,small_volatile,acid,high,100.18,0.95,61.98,39.15,62.73,39.01
Run_3692,peptide,photolysis,mid,100.13,0.73,87.26,13.60,86.88,12.68
Run_3693,peptide,acid,low,99.77,0.28,98.07,1.98,98.21,1.90
Run_3694,small_nonvolatile,acid,low,100.59,0.82,98.92,2.49,99.20,1.71
Run_3695,peptide,photolysis,mid,100.17,0.20,91.35,9.02,90.87,9.38
Run_3696,small_volatile,base,low,99.78,0.36,96.53,3.61,96.70,3.05
Run_3697,small_nonvolatile,oxidation,low,99.45,1.00,98.33,2.11,98.44,1.93
Run_3698,small_volatile,oxidation,low,99.62,0.47,97.96,2.13,98.09,2.38
Run_3699,small_nonvolatile,thermal,mid,100.18,0.52,81.42,19.28,80.75,19.23
Run_3700,small_nonvolatile,acid,low,99.47,0.64,98.56,1.56,98.51,1.93
Run_3701,small_volatile,thermal,mid,101.19,0.75,89.49,12.45,89.29,8.94
Run_3702,small_volatile,base,high,99.96,0.71,45.94,54.74,46.96,54.38
Run_3703,small_nonvolatile,acid,mid,100.09,0.78,92.17,8.70,93.20,8.17
Run_3704,small_volatile,oxidation,high,100.00,0.59,52.17,45.96,52.07,45.96
Run_3705,peptide,photolysis,low,101.02,0.85,98.87,3.01,98.63,1.99
Run_3706,peptide,photolysis,high,100.17,0.60,63.05,37.72,63.35,38.07
Run_3707,peptide,thermal,mid,100.12,0.68,88.61,12.19,88.48,12.05
Run_3708,small_volatile,photolysis,high,99.69,0.21,76.65,21.08,76.68,20.86
Run_3709,small_volatile,photolysis,high,101.08,0.55,64.35,37.28,64.51,37.36
Run_3710,small_volatile,photolysis,high,100.51,0.60,65.00,31.74,63.99,32.16
Run_3711,small_volatile,oxidation,high,99.25,0.36,53.21,46.40,51.87,46.31
Run_3712,peptide,thermal,mid,100.30,0.41,93.79,6.92,93.58,6.59
Run_3713,small_nonvolatile,base,low,99.34,0.11,95.03,4.43,95.89,4.67
Run_3714,small_nonvolatile,acid,high,100.51,0.19,71.48,29.22,70.76,29.24
Run_3715,small_volatile,thermal,low,100.23,0.45,98.00,2.68,97.02,2.19
Run_3716,small_volatile,thermal,low,98.79,0.11,96.82,1.94,97.64,1.84
Run_3717,small_volatile,oxidation,high,100.49,0.74,57.89,38.98,58.83,38.43
Run_3718,peptide,acid,high,99.60,0.58,52.85,47.33,52.60,47.19
Run_3719,peptide,photolysis,high,99.63,0.48,71.75,28.36,72.05,28.90
Run_3720,peptide,thermal,mid,98.13,0.17,90.32,7.98,91.21,8.22
Run_3721,small_nonvolatile,oxidation,high,100.46,0.47,50.06,50.87,49.80,51.24
Run_3722,small_volatile,thermal,high,100.07,0.38,62.22,35.92,62.32,35.64
Run_3723,small_nonvolatile,photolysis,mid,100.55,0.74,86.35,14.93,86.51,14.79
Run_3724,small_volatile,acid,low,99.26,0.97,97.16,3.08,96.62,3.07
Run_3725,small_nonvolatile,photolysis,high,100.33,0.95,65.34,35.94,65.18,35.01
Run_3726,peptide,photolysis,mid,99.70,0.54,79.02,21.22,79.08,21.62
Run_3727,small_nonvolatile,photolysis,mid,99.47,0.61,88.70,11.38,88.22,11.59
Run_3728,small_nonvolatile,base,high,99.71,0.70,65.43,34.98,65.59,35.79
Run_3729,small_nonvolatile,acid,high,99.88,0.63,47.08,53.43,47.22,53.14
Run_3730,peptide,acid,mid,99.99,0.81,86.66,14.14,87.24,14.22
Run_3731,small_volatile,base,high,100.61,0.53,69.16,31.98,68.96,31.81
Run_3732,peptide,acid,mid,100.21,0.53,82.95,17.80,83.08,12.18
Run_3733,peptide,base,mid,100.08,0.18,88.58,11.68,88.42,8.44
Run_3734,small_nonvolatile,acid,mid,99.63,0.10,93.09,6.64,92.93,7.09
